rank,x0_utm,y0_utm,zmean_ft,ponding_ft,basins,mean_pci,s_pond,s_basin_deficit,s_pci,priority
1645,328084.2,4694675.4,27.4,1.713,0,,0.428,1.0,0.5,61.4
1646,328784.2,4694975.4,27.4,1.712,0,,0.428,1.0,0.5,61.4
1647,325284.2,4696225.4,31.1,1.712,0,,0.428,1.0,0.5,61.4
1648,325734.2,4696775.4,29.9,1.712,0,,0.428,1.0,0.5,61.4
1649,328084.2,4695325.4,8.4,1.702,0,,0.426,1.0,0.5,61.3
1650,327984.2,4695775.4,13.3,3.501,3,,0.875,0.25,0.5,61.3
1651,326784.2,4693875.4,17.3,1.695,0,,0.424,1.0,0.5,61.2
1652,328334.2,4693975.4,17.7,1.697,0,,0.424,1.0,0.5,61.2
1653,328234.2,4694325.4,13.6,1.699,0,,0.425,1.0,0.5,61.2
1654,327484.2,4695825.4,68.0,1.693,0,,0.423,1.0,0.5,61.2
1655,327734.2,4695925.4,18.4,1.698,0,,0.425,1.0,0.5,61.2
1656,325784.2,4696675.4,28.0,1.694,0,,0.424,1.0,0.5,61.2
1657,325534.2,4696725.4,34.4,1.699,0,,0.425,1.0,0.5,61.2
1658,328084.2,4693525.4,8.8,1.687,0,,0.422,1.0,0.5,61.1
1659,327284.2,4695025.4,36.4,3.986,3,81.0,0.997,0.25,0.19,61.1
1660,324934.2,4696075.4,24.5,1.688,0,,0.422,1.0,0.5,61.1
1661,324534.2,4696775.4,32.5,3.288,2,,0.822,0.333,0.5,61.1
1662,328234.2,4693675.4,9.1,3.281,2,,0.82,0.333,0.5,61.0
1663,326934.2,4694875.4,81.7,2.272,0,87.0,0.568,1.0,0.13,61.0
1664,328534.2,4694875.4,29.3,1.681,0,,0.42,1.0,0.5,61.0
1665,328034.2,4695075.4,17.7,1.679,0,,0.42,1.0,0.5,61.0
1666,327634.2,4696025.4,33.0,1.677,0,,0.419,1.0,0.5,61.0
1667,328834.2,4693475.4,11.1,1.676,0,,0.419,1.0,0.5,60.9
1668,326884.2,4693575.4,23.5,1.673,0,,0.418,1.0,0.5,60.9
1669,326634.2,4694175.4,11.1,1.669,0,,0.417,1.0,0.5,60.9
1670,327484.2,4694625.4,83.6,1.671,0,,0.418,1.0,0.5,60.9
1671,324384.2,4697025.4,26.3,1.672,0,,0.418,1.0,0.5,60.9
1672,327834.2,4693475.4,10.5,3.66,5,,0.915,0.167,0.5,60.8
1673,327684.2,4694725.4,32.4,3.724,6,,0.931,0.143,0.5,60.8
1674,328334.2,4694775.4,25.8,1.664,0,,0.416,1.0,0.5,60.8
1675,328234.2,4693775.4,9.8,3.576,4,,0.894,0.2,0.5,60.7
1676,327884.2,4693825.4,9.5,1.653,0,,0.413,1.0,0.5,60.7
1677,325784.2,4694875.4,31.6,2.106,0,77.9,0.526,1.0,0.221,60.7
1678,327384.2,4695425.4,58.9,2.856,1,,0.714,0.5,0.5,60.7
1679,327334.2,4695825.4,96.6,1.656,0,,0.414,1.0,0.5,60.7
1680,325484.2,4695975.4,24.8,3.716,6,,0.929,0.143,0.5,60.7
1681,328134.2,4693475.4,9.2,1.647,0,,0.412,1.0,0.5,60.6
1682,328684.2,4694025.4,10.7,1.645,0,,0.411,1.0,0.5,60.6
1683,326634.2,4695325.4,53.8,3.322,1,79.6,0.83,0.5,0.204,60.6
1684,328934.2,4693925.4,8.7,1.639,0,,0.41,1.0,0.5,60.5
1685,327534.2,4694825.4,57.8,1.64,0,,0.41,1.0,0.5,60.5
1686,328534.2,4695325.4,8.6,2.84,1,,0.71,0.5,0.5,60.5
1687,328084.2,4695675.4,10.3,1.639,0,,0.41,1.0,0.5,60.5
1688,325084.2,4697075.4,78.8,1.644,0,,0.411,1.0,0.5,60.5
1689,325734.2,4694925.4,31.7,2.05,0,75.9,0.512,1.0,0.241,60.4
1690,326234.2,4694975.4,97.4,1.259,0,26.6,0.315,1.0,0.733,60.4
1691,325684.2,4695025.4,33.5,1.895,0,66.3,0.474,1.0,0.337,60.4
1692,325184.2,4695725.4,24.3,1.631,0,,0.408,1.0,0.5,60.4
1693,327784.2,4696025.4,14.1,1.632,0,,0.408,1.0,0.5,60.4
1694,327984.2,4694725.4,25.4,1.626,0,,0.407,1.0,0.5,60.3
1695,326634.2,4695025.4,90.3,1.739,0,57.0,0.435,1.0,0.43,60.3
1696,328984.2,4695125.4,9.3,1.626,0,,0.407,1.0,0.5,60.3
1697,325784.2,4695225.4,43.3,2.233,0,88.0,0.558,1.0,0.12,60.3
1698,326834.2,4695675.4,58.8,3.596,2,73.3,0.899,0.333,0.267,60.3
1699,328034.2,4696025.4,15.9,2.826,1,,0.707,0.5,0.5,60.3
1700,327134.2,4693575.4,11.7,1.62,0,,0.405,1.0,0.5,60.2
1701,326934.2,4693875.4,11.7,1.613,0,,0.403,1.0,0.5,60.2
1702,327934.2,4694375.4,27.0,3.536,4,,0.884,0.2,0.5,60.2
1703,328934.2,4695025.4,11.9,2.814,1,,0.703,0.5,0.5,60.2
1704,326084.2,4695825.4,39.0,2.095,0,80.0,0.524,1.0,0.2,60.2
1705,325984.2,4696275.4,43.5,1.976,0,72.3,0.494,1.0,0.277,60.2
1706,325784.2,4696725.4,28.4,1.613,0,,0.403,1.0,0.5,60.2
1707,324734.2,4696825.4,62.4,1.618,0,,0.404,1.0,0.5,60.2
1708,326734.2,4694825.4,80.6,2.135,0,83.1,0.534,1.0,0.169,60.1
1709,328984.2,4694925.4,15.2,3.405,3,,0.851,0.25,0.5,60.1
1710,326034.2,4695125.4,64.1,3.898,2,92.9,0.974,0.333,0.071,60.1
1711,327784.2,4695775.4,28.2,1.608,0,,0.402,1.0,0.5,60.1
1712,325234.2,4696825.4,50.4,3.207,2,,0.802,0.333,0.5,60.1
1713,328234.2,4693525.4,10.0,1.596,0,,0.399,1.0,0.5,60.0
1714,328784.2,4693575.4,10.4,1.6,0,,0.4,1.0,0.5,60.0
1715,328234.2,4694475.4,25.5,1.602,0,,0.4,1.0,0.5,60.0
1716,328884.2,4694725.4,32.9,1.6,0,,0.4,1.0,0.5,60.0
1717,327634.2,4694775.4,35.7,3.7,7,,0.925,0.125,0.5,60.0
1718,325434.2,4696225.4,41.5,1.598,0,,0.399,1.0,0.5,60.0
1719,324984.2,4696325.4,23.3,1.604,0,,0.401,1.0,0.5,60.0
1720,327934.2,4694325.4,30.8,3.514,4,,0.879,0.2,0.5,59.9
1721,326934.2,4695725.4,80.4,2.043,0,78.2,0.511,1.0,0.218,59.9
1722,328984.2,4695775.4,5.7,1.588,0,,0.397,1.0,0.5,59.9
1723,325884.2,4696075.4,47.9,1.595,0,,0.399,1.0,0.5,59.9
1724,327334.2,4694975.4,43.6,3.503,4,,0.876,0.2,0.5,59.8
1725,328284.2,4696125.4,13.2,2.782,1,,0.696,0.5,0.5,59.8
1726,325184.2,4696475.4,29.3,3.186,2,,0.796,0.333,0.5,59.8
1727,325934.2,4696525.4,36.5,1.961,0,73.6,0.49,1.0,0.264,59.8
1728,326784.2,4694125.4,11.2,1.573,0,,0.393,1.0,0.5,59.7
1729,327634.2,4694925.4,31.8,3.173,2,,0.793,0.333,0.5,59.7
1730,327234.2,4695275.4,51.0,3.376,3,,0.844,0.25,0.5,59.7
1731,325584.2,4695425.4,31.5,2.221,0,90.1,0.555,1.0,0.099,59.7
1732,326434.2,4695825.4,40.6,1.713,0,58.5,0.428,1.0,0.415,59.7
1733,325684.2,4696325.4,49.0,1.573,0,,0.393,1.0,0.5,59.7
1734,327384.2,4693875.4,11.7,1.571,0,,0.393,1.0,0.5,59.6
1735,327684.2,4695275.4,30.2,1.57,0,,0.392,1.0,0.5,59.6
1736,325184.2,4695825.4,22.7,1.567,0,,0.392,1.0,0.5,59.6
1737,324834.2,4698125.4,20.4,1.569,0,,0.392,1.0,0.5,59.6
1738,326884.2,4694525.4,42.7,1.562,0,,0.39,1.0,0.5,59.5
1739,325984.2,4695275.4,60.1,2.112,0,84.3,0.528,1.0,0.157,59.5
1740,326684.2,4695475.4,38.3,3.362,3,,0.841,0.25,0.5,59.5
1741,326734.2,4695875.4,61.3,2.153,0,87.0,0.538,1.0,0.13,59.5
1742,329034.2,4693425.4,11.9,1.554,0,,0.388,1.0,0.5,59.4
1743,328084.2,4693875.4,9.5,3.149,2,,0.787,0.333,0.5,59.4
1744,326234.2,4695375.4,78.0,1.905,0,71.9,0.476,1.0,0.281,59.4
1745,325034.2,4696075.4,22.3,1.555,0,,0.389,1.0,0.5,59.4
1746,325234.2,4696325.4,29.4,1.556,0,,0.389,1.0,0.5,59.4
1747,328334.2,4693725.4,15.7,1.543,0,,0.386,1.0,0.5,59.3
1748,328834.2,4694925.4,31.4,1.547,0,,0.387,1.0,0.5,59.3
1749,325784.2,4695075.4,40.0,1.433,0,43.0,0.358,1.0,0.57,59.3
1750,328584.2,4693775.4,14.4,1.537,0,,0.384,1.0,0.5,59.2
1751,327684.2,4695575.4,46.8,2.734,1,,0.683,0.5,0.5,59.2
1752,327284.2,4695625.4,102.0,1.537,0,,0.384,1.0,0.5,59.2
1753,328084.2,4695875.4,18.5,3.135,2,,0.784,0.333,0.5,59.2
1754,327884.2,4693475.4,10.8,3.127,2,,0.782,0.333,0.5,59.1
1755,328784.2,4693975.4,10.5,1.525,0,,0.381,1.0,0.5,59.1
1756,328284.2,4694025.4,18.3,1.531,0,,0.383,1.0,0.5,59.1
1757,326084.2,4694625.4,21.9,1.949,0,76.5,0.487,1.0,0.235,59.1
1758,326534.2,4694725.4,77.5,1.121,0,24.7,0.28,1.0,0.753,59.1
1759,326284.2,4694975.4,105.8,1.539,0,50.8,0.385,1.0,0.492,59.1
1760,325684.2,4695775.4,29.5,1.531,0,,0.383,1.0,0.5,59.1
1761,324934.2,4697325.4,62.9,1.529,0,,0.382,1.0,0.5,59.1
1762,326734.2,4693975.4,12.9,1.523,0,,0.381,1.0,0.5,59.0
1763,325984.2,4694775.4,27.3,1.922,0,75.0,0.481,1.0,0.25,59.0
1764,327184.2,4695025.4,62.2,1.833,0,69.7,0.458,1.0,0.303,59.0
1765,325834.2,4696775.4,29.1,3.124,2,,0.781,0.333,0.5,59.0
1766,326834.2,4694275.4,15.8,1.51,0,,0.377,1.0,0.5,58.9
1767,327134.2,4694275.4,16.6,1.509,0,,0.377,1.0,0.5,58.9
1768,328384.2,4695375.4,9.5,1.513,0,,0.378,1.0,0.5,58.9
1769,325784.2,4696775.4,29.9,1.513,0,,0.378,1.0,0.5,58.9
1770,324884.2,4697325.4,56.7,1.51,0,,0.378,1.0,0.5,58.9
1771,327734.2,4694425.4,66.0,1.503,0,,0.376,1.0,0.5,58.8
1772,327934.2,4694525.4,28.7,1.507,0,,0.377,1.0,0.5,58.8
1773,326534.2,4695925.4,46.3,1.505,0,,0.376,1.0,0.5,58.8
1774,324734.2,4698175.4,10.9,1.501,0,,0.375,1.0,0.5,58.8
1775,328834.2,4693975.4,10.1,1.495,0,,0.374,1.0,0.5,58.7
1776,326184.2,4694475.4,14.3,2.237,0,96.3,0.559,1.0,0.037,58.7
1777,327334.2,4695025.4,35.2,3.971,4,84.5,0.993,0.2,0.155,58.7
1778,328484.2,4695375.4,8.9,1.496,0,,0.374,1.0,0.5,58.7
1779,325684.2,4695975.4,34.0,3.553,6,,0.888,0.143,0.5,58.7
1780,324834.2,4698175.4,16.0,1.499,0,,0.375,1.0,0.5,58.7
1781,327534.2,4693525.4,9.8,3.086,2,,0.771,0.333,0.5,58.6
1782,329034.2,4695375.4,9.5,1.488,0,,0.372,1.0,0.5,58.6
1783,325234.2,4695825.4,22.4,1.484,0,,0.371,1.0,0.5,58.6
1784,324734.2,4697175.4,41.5,1.484,0,,0.371,1.0,0.5,58.6
1785,327834.2,4693875.4,10.7,1.479,0,,0.37,1.0,0.5,58.5
1786,328434.2,4694275.4,12.9,1.484,0,,0.371,1.0,0.5,58.5
1787,328434.2,4694425.4,27.4,1.478,0,,0.369,1.0,0.5,58.5
1788,328484.2,4694775.4,30.2,1.48,0,,0.37,1.0,0.5,58.5
1789,328784.2,4695125.4,11.8,1.479,0,,0.37,1.0,0.5,58.5
1790,327834.2,4695175.4,23.5,3.08,2,,0.77,0.333,0.5,58.5
1791,328434.2,4693425.4,13.1,1.472,0,,0.368,1.0,0.5,58.4
1792,328434.2,4693925.4,16.2,1.472,0,,0.368,1.0,0.5,58.4
1793,326734.2,4693925.4,15.3,1.466,0,,0.366,1.0,0.5,58.3
1794,328034.2,4693925.4,10.6,3.386,4,,0.846,0.2,0.5,58.3
1795,326534.2,4694375.4,14.7,1.682,0,63.5,0.42,1.0,0.365,58.3
1796,327784.2,4695475.4,29.1,1.462,0,,0.365,1.0,0.5,58.3
1797,328284.2,4693625.4,9.7,3.058,2,,0.764,0.333,0.5,58.2
1798,328334.2,4693625.4,10.9,3.057,2,,0.764,0.333,0.5,58.2
1799,327334.2,4694725.4,84.4,1.458,0,,0.364,1.0,0.5,58.2
1800,326434.2,4695225.4,84.1,1.971,0,82.0,0.493,1.0,0.18,58.2
1801,328184.2,4695875.4,25.2,2.653,1,,0.663,0.5,0.5,58.2
1802,326734.2,4694025.4,11.7,1.445,0,,0.361,1.0,0.5,58.1
1803,327034.2,4694375.4,22.5,1.449,0,,0.362,1.0,0.5,58.1
1804,326484.2,4695325.4,56.3,4.0,5,84.5,1.0,0.167,0.155,58.1
1805,327734.2,4695325.4,26.4,3.049,2,,0.762,0.333,0.5,58.1
1806,328334.2,4695775.4,12.2,3.368,4,,0.842,0.2,0.5,58.1
1807,325284.2,4696325.4,32.9,1.448,0,,0.362,1.0,0.5,58.1
1808,326834.2,4693825.4,19.9,1.438,0,,0.36,1.0,0.5,58.0
1809,326234.2,4694475.4,15.4,1.439,0,,0.36,1.0,0.5,58.0
1810,328684.2,4694725.4,38.5,1.436,0,,0.359,1.0,0.5,58.0
1811,328934.2,4695425.4,9.1,1.442,0,,0.36,1.0,0.5,58.0
1812,329134.2,4695475.4,6.1,1.441,0,,0.36,1.0,0.5,58.0
1813,328034.2,4695575.4,9.7,1.436,0,,0.359,1.0,0.5,58.0
1814,328334.2,4693575.4,10.3,3.028,2,,0.757,0.333,0.5,57.9
1815,325284.2,4695675.4,24.6,1.431,0,,0.358,1.0,0.5,57.9
1816,324384.2,4696975.4,26.5,1.429,0,,0.357,1.0,0.5,57.9
1817,327584.2,4693525.4,9.5,3.022,2,,0.755,0.333,0.5,57.8
1818,327284.2,4694475.4,50.5,1.426,0,,0.357,1.0,0.5,57.8
1819,327684.2,4694525.4,67.4,1.421,0,,0.355,1.0,0.5,57.8
1820,328134.2,4695225.4,10.1,1.426,0,,0.357,1.0,0.5,57.8
1821,325284.2,4695725.4,23.4,1.422,0,,0.356,1.0,0.5,57.8
1822,324734.2,4696625.4,51.5,1.426,0,,0.356,1.0,0.5,57.8
1823,325884.2,4696875.4,32.6,2.621,1,,0.655,0.5,0.5,57.8
1824,328184.2,4693875.4,13.9,1.416,0,,0.354,1.0,0.5,57.7
1825,328984.2,4694825.4,21.5,3.019,2,,0.755,0.333,0.5,57.7
1826,326034.2,4694975.4,58.5,1.087,0,29.3,0.272,1.0,0.707,57.7
1827,327734.2,4695525.4,36.5,2.616,1,,0.654,0.5,0.5,57.7
1828,327784.2,4695825.4,23.5,1.418,0,,0.354,1.0,0.5,57.7
1829,327934.2,4693875.4,11.0,1.405,0,,0.351,1.0,0.5,57.6
1830,328134.2,4695075.4,14.2,2.604,1,,0.651,0.5,0.5,57.6
1831,327184.2,4693875.4,8.4,1.397,0,,0.349,1.0,0.5,57.5
1832,326584.2,4694275.4,12.4,1.399,0,,0.35,1.0,0.5,57.5
1833,328484.2,4694425.4,28.8,1.401,0,,0.35,1.0,0.5,57.5
1834,326284.2,4695375.4,73.3,1.68,0,67.3,0.42,1.0,0.327,57.5
1835,328134.2,4695675.4,10.6,1.403,0,,0.351,1.0,0.5,57.5
1836,328184.2,4693825.4,9.8,3.312,4,,0.828,0.2,0.5,57.4
1837,326284.2,4694475.4,16.0,1.901,0,81.9,0.475,1.0,0.181,57.4
1838,326034.2,4695475.4,59.4,1.462,0,54.6,0.366,1.0,0.454,57.4
1839,325484.2,4695625.4,26.8,1.625,0,64.7,0.406,1.0,0.353,57.4
1840,326234.2,4695625.4,43.5,3.631,6,61.1,0.908,0.143,0.389,57.4
1841,329034.2,4693825.4,9.2,1.387,0,,0.347,1.0,0.5,57.3
1842,326634.2,4694625.4,56.7,1.594,0,63.3,0.398,1.0,0.367,57.3
1843,327884.2,4694675.4,27.8,1.383,0,,0.346,1.0,0.5,57.3
1844,327584.2,4695275.4,32.8,2.98,2,,0.745,0.333,0.5,57.3
1845,328484.2,4693925.4,15.3,1.374,0,,0.343,1.0,0.5,57.2
1846,327984.2,4693975.4,18.4,1.379,0,,0.345,1.0,0.5,57.2
1847,328584.2,4694025.4,12.2,1.378,0,,0.344,1.0,0.5,57.2
1848,328334.2,4694625.4,35.5,1.377,0,,0.344,1.0,0.5,57.2
1849,328584.2,4694875.4,33.3,1.379,0,,0.345,1.0,0.5,57.2
1850,326434.2,4696025.4,42.2,1.774,0,74.7,0.443,1.0,0.253,57.2
1851,325484.2,4696475.4,33.6,3.176,3,,0.794,0.25,0.5,57.2
1852,324584.2,4696625.4,37.6,1.379,0,,0.345,1.0,0.5,57.2
1853,324684.2,4697275.4,22.8,3.51,8,,0.877,0.111,0.5,57.2
1854,329134.2,4693425.4,11.8,1.366,0,,0.341,1.0,0.5,57.1
1855,326684.2,4694375.4,15.4,1.724,0,72.2,0.431,1.0,0.278,57.1
1856,327034.2,4694425.4,27.0,1.37,0,,0.342,1.0,0.5,57.1
1857,327384.2,4695075.4,32.3,3.551,10,,0.888,0.091,0.5,57.1
1858,325984.2,4695175.4,62.1,1.158,0,37.0,0.289,1.0,0.63,57.1
1859,328734.2,4693975.4,11.0,1.356,0,,0.339,1.0,0.5,57.0
1860,326184.2,4694425.4,15.0,1.855,0,81.1,0.464,1.0,0.189,57.0
1861,327434.2,4695075.4,31.0,2.957,2,,0.739,0.333,0.5,57.0
1862,328234.2,4695225.4,11.4,1.357,0,,0.339,1.0,0.5,57.0
